congress,bill_number,url
112,3004,https://www.congress.gov/bill/112th-congress/house-bill/3004/text?r=1&s=2&format=txt
112,6582,https://www.congress.gov/bill/112th-congress/house-bill/6582/text?r=1&s=2&format=txt
112,1308,https://www.congress.gov/bill/112th-congress/house-bill/1308/text?r=1&s=2&format=txt
112,1791,https://www.congress.gov/bill/112th-congress/house-bill/1791/text?r=1&s=2&format=txt
112,1339,https://www.congress.gov/bill/112th-congress/house-bill/1339/text?r=1&s=2&format=txt
112,2944,https://www.congress.gov/bill/112th-congress/house-bill/2944/text?r=1&s=2&format=txt
112,5954,https://www.congress.gov/bill/112th-congress/house-bill/5954/text?r=1&s=2&format=txt
112,2943,https://www.congress.gov/bill/112th-congress/house-bill/2943/text?r=1&s=2&format=txt
112,3630,https://www.congress.gov/bill/112th-congress/house-bill/3630/text?r=1&s=2&format=txt
112,2149,https://www.congress.gov/bill/112th-congress/house-bill/2149/text?r=1&s=2&format=txt
112,3606,https://www.congress.gov/bill/112th-congress/house-bill/3606/text?r=1&s=2&format=txt
112,1363,https://www.congress.gov/bill/112th-congress/house-bill/1363/text?r=1&s=2&format=txt
112,4281,https://www.congress.gov/bill/112th-congress/house-bill/4281/text?r=1&s=2&format=txt
112,3247,https://www.congress.gov/bill/112th-congress/house-bill/3247/text?r=1&s=2&format=txt
112,4053,https://www.congress.gov/bill/112th-congress/house-bill/4053/text?r=1&s=2&format=txt
112,3276,https://www.congress.gov/bill/112th-congress/house-bill/3276/text?r=1&s=2&format=txt
112,5949,https://www.congress.gov/bill/112th-congress/house-bill/5949/text?r=1&s=2&format=txt
112,1383,https://www.congress.gov/bill/112th-congress/house-bill/1383/text?r=1&s=2&format=txt
112,33,https://www.congress.gov/bill/112th-congress/house-bill/33/text?r=1&s=2&format=txt
112,2767,https://www.congress.gov/bill/112th-congress/house-bill/2767/text?r=1&s=2&format=txt
112,205,https://www.congress.gov/bill/112th-congress/house-bill/205/text?r=1&s=2&format=txt
112,3641,https://www.congress.gov/bill/112th-congress/house-bill/3641/text?r=1&s=2&format=txt
112,3670,https://www.congress.gov/bill/112th-congress/house-bill/3670/text?r=1&s=2&format=txt
112,3421,https://www.congress.gov/bill/112th-congress/house-bill/3421/text?r=1&s=2&format=txt
112,3248,https://www.congress.gov/bill/112th-congress/house-bill/3248/text?r=1&s=2&format=txt
112,3870,https://www.congress.gov/bill/112th-congress/house-bill/3870/text?r=1&s=2&format=txt
112,3246,https://www.congress.gov/bill/112th-congress/house-bill/3246/text?r=1&s=2&format=txt
112,4097,https://www.congress.gov/bill/112th-congress/house-bill/4097/text?r=1&s=2&format=txt
112,3080,https://www.congress.gov/bill/112th-congress/house-bill/3080/text?r=1&s=2&format=txt
112,2139,https://www.congress.gov/bill/112th-congress/house-bill/2139/text?r=1&s=2&format=txt
112,5740,https://www.congress.gov/bill/112th-congress/house-bill/5740/text?r=1&s=2&format=txt
112,6131,https://www.congress.gov/bill/112th-congress/house-bill/6131/text?r=1&s=2&format=txt
112,658,https://www.congress.gov/bill/112th-congress/house-bill/658/text?r=1&s=2&format=txt
112,2553,https://www.congress.gov/bill/112th-congress/house-bill/2553/text?r=1&s=2&format=txt
112,1892,https://www.congress.gov/bill/112th-congress/house-bill/1892/text?r=1&s=2&format=txt
112,347,https://www.congress.gov/bill/112th-congress/house-bill/347/text?r=1&s=2&format=txt
112,2279,https://www.congress.gov/bill/112th-congress/house-bill/2279/text?r=1&s=2&format=txt
112,4348,https://www.congress.gov/bill/112th-congress/house-bill/4348/text?r=1&s=2&format=txt
112,2883,https://www.congress.gov/bill/112th-congress/house-bill/2883/text?r=1&s=2&format=txt
112,3902,https://www.congress.gov/bill/112th-congress/house-bill/3902/text?r=1&s=2&format=txt
112,1464,https://www.congress.gov/bill/112th-congress/house-bill/1464/text?r=1&s=2&format=txt
112,2072,https://www.congress.gov/bill/112th-congress/house-bill/2072/text?r=1&s=2&format=txt
112,5859,https://www.congress.gov/bill/112th-congress/house-bill/5859/text?r=1&s=2&format=txt
112,2240,https://www.congress.gov/bill/112th-congress/house-bill/2240/text?r=1&s=2&format=txt
112,4347,https://www.congress.gov/bill/112th-congress/house-bill/4347/text?r=1&s=2&format=txt
112,3501,https://www.congress.gov/bill/112th-congress/house-bill/3501/text?r=1&s=2&format=txt
112,1632,https://www.congress.gov/bill/112th-congress/house-bill/1632/text?r=1&s=2&format=txt
112,1893,https://www.congress.gov/bill/112th-congress/house-bill/1893/text?r=1&s=2&format=txt
112,3992,https://www.congress.gov/bill/112th-congress/house-bill/3992/text?r=1&s=2&format=txt
112,4119,https://www.congress.gov/bill/112th-congress/house-bill/4119/text?r=1&s=2&format=txt
112,6215,https://www.congress.gov/bill/112th-congress/house-bill/6215/text?r=1&s=2&format=txt
112,6671,https://www.congress.gov/bill/112th-congress/house-bill/6671/text?r=1&s=2&format=txt
112,2017,https://www.congress.gov/bill/112th-congress/house-bill/2017/text?r=1&s=2&format=txt
112,915,https://www.congress.gov/bill/112th-congress/house-bill/915/text?r=1&s=2&format=txt
112,2646,https://www.congress.gov/bill/112th-congress/house-bill/2646/text?r=1&s=2&format=txt
112,6029,https://www.congress.gov/bill/112th-congress/house-bill/6029/text?r=1&s=2&format=txt
112,588,https://www.congress.gov/bill/112th-congress/house-bill/588/text?r=1&s=2&format=txt
112,771,https://www.congress.gov/bill/112th-congress/house-bill/771/text?r=1&s=2&format=txt
112,6223,https://www.congress.gov/bill/112th-congress/house-bill/6223/text?r=1&s=2&format=txt
112,2213,https://www.congress.gov/bill/112th-congress/house-bill/2213/text?r=1&s=2&format=txt
112,6431,https://www.congress.gov/bill/112th-congress/house-bill/6431/text?r=1&s=2&format=txt
112,6260,https://www.congress.gov/bill/112th-congress/house-bill/6260/text?r=1&s=2&format=txt
112,2062,https://www.congress.gov/bill/112th-congress/house-bill/2062/text?r=1&s=2&format=txt
112,6064,https://www.congress.gov/bill/112th-congress/house-bill/6064/text?r=1&s=2&format=txt
112,394,https://www.congress.gov/bill/112th-congress/house-bill/394/text?r=1&s=2&format=txt
112,6063,https://www.congress.gov/bill/112th-congress/house-bill/6063/text?r=1&s=2&format=txt
112,3783,https://www.congress.gov/bill/112th-congress/house-bill/3783/text?r=1&s=2&format=txt
112,2660,https://www.congress.gov/bill/112th-congress/house-bill/2660/text?r=1&s=2&format=txt
112,2832,https://www.congress.gov/bill/112th-congress/house-bill/2832/text?r=1&s=2&format=txt
112,6634,https://www.congress.gov/bill/112th-congress/house-bill/6634/text?r=1&s=2&format=txt
112,366,https://www.congress.gov/bill/112th-congress/house-bill/366/text?r=1&s=2&format=txt
112,4,https://www.congress.gov/bill/112th-congress/house-bill/4/text?r=1&s=2&format=txt
112,4967,https://www.congress.gov/bill/112th-congress/house-bill/4967/text?r=1&s=2&format=txt
112,2055,https://www.congress.gov/bill/112th-congress/house-bill/2055/text?r=1&s=2&format=txt
112,3187,https://www.congress.gov/bill/112th-congress/house-bill/3187/text?r=1&s=2&format=txt
112,1249,https://www.congress.gov/bill/112th-congress/house-bill/1249/text?r=1&s=2&format=txt
112,368,https://www.congress.gov/bill/112th-congress/house-bill/368/text?r=1&s=2&format=txt
112,5883,https://www.congress.gov/bill/112th-congress/house-bill/5883/text?r=1&s=2&format=txt
112,2867,https://www.congress.gov/bill/112th-congress/house-bill/2867/text?r=1&s=2&format=txt
112,4155,https://www.congress.gov/bill/112th-congress/house-bill/4155/text?r=1&s=2&format=txt
112,4367,https://www.congress.gov/bill/112th-congress/house-bill/4367/text?r=1&s=2&format=txt
112,1473,https://www.congress.gov/bill/112th-congress/house-bill/1473/text?r=1&s=2&format=txt
112,2453,https://www.congress.gov/bill/112th-congress/house-bill/2453/text?r=1&s=2&format=txt
112,793,https://www.congress.gov/bill/112th-congress/house-bill/793/text?r=1&s=2&format=txt
112,3912,https://www.congress.gov/bill/112th-congress/house-bill/3912/text?r=1&s=2&format=txt
112,2668,https://www.congress.gov/bill/112th-congress/house-bill/2668/text?r=1&s=2&format=txt
112,4045,https://www.congress.gov/bill/112th-congress/house-bill/4045/text?r=1&s=2&format=txt
112,3869,https://www.congress.gov/bill/112th-congress/house-bill/3869/text?r=1&s=2&format=txt
112,1162,https://www.congress.gov/bill/112th-congress/house-bill/1162/text?r=1&s=2&format=txt
112,4073,https://www.congress.gov/bill/112th-congress/house-bill/4073/text?r=1&s=2&format=txt
112,4212,https://www.congress.gov/bill/112th-congress/house-bill/4212/text?r=1&s=2&format=txt
112,473,https://www.congress.gov/bill/112th-congress/house-bill/473/text?r=1&s=2&format=txt
112,3001,https://www.congress.gov/bill/112th-congress/house-bill/3001/text?r=1&s=2&format=txt
112,6587,https://www.congress.gov/bill/112th-congress/house-bill/6587/text?r=1&s=2&format=txt
112,4223,https://www.congress.gov/bill/112th-congress/house-bill/4223/text?r=1&s=2&format=txt
112,489,https://www.congress.gov/bill/112th-congress/house-bill/489/text?r=1&s=2&format=txt
112,1369,https://www.congress.gov/bill/112th-congress/house-bill/1369/text?r=1&s=2&format=txt
112,3892,https://www.congress.gov/bill/112th-congress/house-bill/3892/text?r=1&s=2&format=txt
112,4240,https://www.congress.gov/bill/112th-congress/house-bill/4240/text?r=1&s=2&format=txt
112,2527,https://www.congress.gov/bill/112th-congress/house-bill/2527/text?r=1&s=2&format=txt
112,2715,https://www.congress.gov/bill/112th-congress/house-bill/2715/text?r=1&s=2&format=txt
112,2947,https://www.congress.gov/bill/112th-congress/house-bill/2947/text?r=1&s=2&format=txt
112,6379,https://www.congress.gov/bill/112th-congress/house-bill/6379/text?r=1&s=2&format=txt
112,4849,https://www.congress.gov/bill/112th-congress/house-bill/4849/text?r=1&s=2&format=txt
112,6189,https://www.congress.gov/bill/112th-congress/house-bill/6189/text?r=1&s=2&format=txt
112,443,https://www.congress.gov/bill/112th-congress/house-bill/443/text?r=1&s=2&format=txt
112,1905,https://www.congress.gov/bill/112th-congress/house-bill/1905/text?r=1&s=2&format=txt
112,6586,https://www.congress.gov/bill/112th-congress/house-bill/6586/text?r=1&s=2&format=txt
112,6116,https://www.congress.gov/bill/112th-congress/house-bill/6116/text?r=1&s=2&format=txt
112,6118,https://www.congress.gov/bill/112th-congress/house-bill/6118/text?r=1&s=2&format=txt
112,2338,https://www.congress.gov/bill/112th-congress/house-bill/2338/text?r=1&s=2&format=txt
112,3477,https://www.congress.gov/bill/112th-congress/house-bill/3477/text?r=1&s=2&format=txt
112,662,https://www.congress.gov/bill/112th-congress/house-bill/662/text?r=1&s=2&format=txt
112,1540,https://www.congress.gov/bill/112th-congress/house-bill/1540/text?r=1&s=2&format=txt
112,2706,https://www.congress.gov/bill/112th-congress/house-bill/2706/text?r=1&s=2&format=txt
112,3412,https://www.congress.gov/bill/112th-congress/house-bill/3412/text?r=1&s=2&format=txt
112,4057,https://www.congress.gov/bill/112th-congress/house-bill/4057/text?r=1&s=2&format=txt
112,2192,https://www.congress.gov/bill/112th-congress/house-bill/2192/text?r=1&s=2&format=txt
112,6156,https://www.congress.gov/bill/112th-congress/house-bill/6156/text?r=1&s=2&format=txt
112,6364,https://www.congress.gov/bill/112th-congress/house-bill/6364/text?r=1&s=2&format=txt
112,5986,https://www.congress.gov/bill/112th-congress/house-bill/5986/text?r=1&s=2&format=txt
112,4606,https://www.congress.gov/bill/112th-congress/house-bill/4606/text?r=1&s=2&format=txt
112,5512,https://www.congress.gov/bill/112th-congress/house-bill/5512/text?r=1&s=2&format=txt
112,3078,https://www.congress.gov/bill/112th-congress/house-bill/3078/text?r=1&s=2&format=txt
112,3672,https://www.congress.gov/bill/112th-congress/house-bill/3672/text?r=1&s=2&format=txt
112,6336,https://www.congress.gov/bill/112th-congress/house-bill/6336/text?r=1&s=2&format=txt
112,3220,https://www.congress.gov/bill/112th-congress/house-bill/3220/text?r=1&s=2&format=txt
112,3079,https://www.congress.gov/bill/112th-congress/house-bill/3079/text?r=1&s=2&format=txt
112,298,https://www.congress.gov/bill/112th-congress/house-bill/298/text?r=1&s=2&format=txt
112,3413,https://www.congress.gov/bill/112th-congress/house-bill/3413/text?r=1&s=2&format=txt
112,1975,https://www.congress.gov/bill/112th-congress/house-bill/1975/text?r=1&s=2&format=txt
112,6014,https://www.congress.gov/bill/112th-congress/house-bill/6014/text?r=1&s=2&format=txt
112,5837,https://www.congress.gov/bill/112th-congress/house-bill/5837/text?r=1&s=2&format=txt
112,2447,https://www.congress.gov/bill/112th-congress/house-bill/2447/text?r=1&s=2&format=txt
112,3765,https://www.congress.gov/bill/112th-congress/house-bill/3765/text?r=1&s=2&format=txt
112,789,https://www.congress.gov/bill/112th-congress/house-bill/789/text?r=1&s=2&format=txt
112,6620,https://www.congress.gov/bill/112th-congress/house-bill/6620/text?r=1&s=2&format=txt
112,2422,https://www.congress.gov/bill/112th-congress/house-bill/2422/text?r=1&s=2&format=txt
112,2845,https://www.congress.gov/bill/112th-congress/house-bill/2845/text?r=1&s=2&format=txt
112,2079,https://www.congress.gov/bill/112th-congress/house-bill/2079/text?r=1&s=2&format=txt
112,1402,https://www.congress.gov/bill/112th-congress/house-bill/1402/text?r=1&s=2&format=txt
112,4389,https://www.congress.gov/bill/112th-congress/house-bill/4389/text?r=1&s=2&format=txt
112,1059,https://www.congress.gov/bill/112th-congress/house-bill/1059/text?r=1&s=2&format=txt
112,515,https://www.congress.gov/bill/112th-congress/house-bill/515/text?r=1&s=2&format=txt
112,5890,https://www.congress.gov/bill/112th-congress/house-bill/5890/text?r=1&s=2&format=txt
112,2887,https://www.congress.gov/bill/112th-congress/house-bill/2887/text?r=1&s=2&format=txt
112,4310,https://www.congress.gov/bill/112th-congress/house-bill/4310/text?r=1&s=2&format=txt
112,3556,https://www.congress.gov/bill/112th-congress/house-bill/3556/text?r=1&s=2&format=txt
112,1801,https://www.congress.gov/bill/112th-congress/house-bill/1801/text?r=1&s=2&format=txt
112,4114,https://www.congress.gov/bill/112th-congress/house-bill/4114/text?r=1&s=2&format=txt
112,2415,https://www.congress.gov/bill/112th-congress/house-bill/2415/text?r=1&s=2&format=txt
112,1264,https://www.congress.gov/bill/112th-congress/house-bill/1264/text?r=1&s=2&format=txt
112,514,https://www.congress.gov/bill/112th-congress/house-bill/514/text?r=1&s=2&format=txt
112,2076,https://www.congress.gov/bill/112th-congress/house-bill/2076/text?r=1&s=2&format=txt
112,2244,https://www.congress.gov/bill/112th-congress/house-bill/2244/text?r=1&s=2&format=txt
112,6621,https://www.congress.gov/bill/112th-congress/house-bill/6621/text?r=1&s=2&format=txt
113,1216,https://www.congress.gov/bill/113th-congress/house-bill/1216/text?r=1&s=2&format=txt
113,1447,https://www.congress.gov/bill/113th-congress/house-bill/1447/text?r=1&s=2&format=txt
113,330,https://www.congress.gov/bill/113th-congress/house-bill/330/text?r=1&s=2&format=txt
113,5441,https://www.congress.gov/bill/113th-congress/house-bill/5441/text?r=1&s=2&format=txt
113,5687,https://www.congress.gov/bill/113th-congress/house-bill/5687/text?r=1&s=2&format=txt
113,3548,https://www.congress.gov/bill/113th-congress/house-bill/3548/text?r=1&s=2&format=txt
113,3375,https://www.congress.gov/bill/113th-congress/house-bill/3375/text?r=1&s=2&format=txt
113,3716,https://www.congress.gov/bill/113th-congress/house-bill/3716/text?r=1&s=2&format=txt
113,3343,https://www.congress.gov/bill/113th-congress/house-bill/3343/text?r=1&s=2&format=txt
113,2291,https://www.congress.gov/bill/113th-congress/house-bill/2291/text?r=1&s=2&format=txt
113,4192,https://www.congress.gov/bill/113th-congress/house-bill/4192/text?r=1&s=2&format=txt
113,4939,https://www.congress.gov/bill/113th-congress/house-bill/4939/text?r=1&s=2&format=txt
113,5681,https://www.congress.gov/bill/113th-congress/house-bill/5681/text?r=1&s=2&format=txt
113,307,https://www.congress.gov/bill/113th-congress/house-bill/307/text?r=1&s=2&format=txt
113,3547,https://www.congress.gov/bill/113th-congress/house-bill/3547/text?r=1&s=2&format=txt
113,594,https://www.congress.gov/bill/113th-congress/house-bill/594/text?r=1&s=2&format=txt
113,5816,https://www.congress.gov/bill/113th-congress/house-bill/5816/text?r=1&s=2&format=txt
113,3329,https://www.congress.gov/bill/113th-congress/house-bill/3329/text?r=1&s=2&format=txt
113,1228,https://www.congress.gov/bill/113th-congress/house-bill/1228/text?r=1&s=2&format=txt
113,4193,https://www.congress.gov/bill/113th-congress/house-bill/4193/text?r=1&s=2&format=txt
113,2600,https://www.congress.gov/bill/113th-congress/house-bill/2600/text?r=1&s=2&format=txt
113,1071,https://www.congress.gov/bill/113th-congress/house-bill/1071/text?r=1&s=2&format=txt
113,1412,https://www.congress.gov/bill/113th-congress/house-bill/1412/text?r=1&s=2&format=txt
113,4194,https://www.congress.gov/bill/113th-congress/house-bill/4194/text?r=1&s=2&format=txt
113,1281,https://www.congress.gov/bill/113th-congress/house-bill/1281/text?r=1&s=2&format=txt
113,3374,https://www.congress.gov/bill/113th-congress/house-bill/3374/text?r=1&s=2&format=txt
113,2094,https://www.congress.gov/bill/113th-congress/house-bill/2094/text?r=1&s=2&format=txt
113,2112,https://www.congress.gov/bill/113th-congress/house-bill/2112/text?r=1&s=2&format=txt
113,4681,https://www.congress.gov/bill/113th-congress/house-bill/4681/text?r=1&s=2&format=txt
113,2576,https://www.congress.gov/bill/113th-congress/house-bill/2576/text?r=1&s=2&format=txt
113,43,https://www.congress.gov/bill/113th-congress/house-bill/43/text?r=1&s=2&format=txt
113,3468,https://www.congress.gov/bill/113th-congress/house-bill/3468/text?r=1&s=2&format=txt
113,5134,https://www.congress.gov/bill/113th-congress/house-bill/5134/text?r=1&s=2&format=txt
113,2775,https://www.congress.gov/bill/113th-congress/house-bill/2775/text?r=1&s=2&format=txt
113,3230,https://www.congress.gov/bill/113th-congress/house-bill/3230/text?r=1&s=2&format=txt
113,2719,https://www.congress.gov/bill/113th-congress/house-bill/2719/text?r=1&s=2&format=txt
113,1391,https://www.congress.gov/bill/113th-congress/house-bill/1391/text?r=1&s=2&format=txt
113,272,https://www.congress.gov/bill/113th-congress/house-bill/272/text?r=1&s=2&format=txt
113,3060,https://www.congress.gov/bill/113th-congress/house-bill/3060/text?r=1&s=2&format=txt
113,3458,https://www.congress.gov/bill/113th-congress/house-bill/3458/text?r=1&s=2&format=txt
113,1765,https://www.congress.gov/bill/113th-congress/house-bill/1765/text?r=1&s=2&format=txt
113,5331,https://www.congress.gov/bill/113th-congress/house-bill/5331/text?r=1&s=2&format=txt
113,2319,https://www.congress.gov/bill/113th-congress/house-bill/2319/text?r=1&s=2&format=txt
113,5739,https://www.congress.gov/bill/113th-congress/house-bill/5739/text?r=1&s=2&format=txt
113,3608,https://www.congress.gov/bill/113th-congress/house-bill/3608/text?r=1&s=2&format=txt
113,3095,https://www.congress.gov/bill/113th-congress/house-bill/3095/text?r=1&s=2&format=txt
113,4076,https://www.congress.gov/bill/113th-congress/house-bill/4076/text?r=1&s=2&format=txt
113,1158,https://www.congress.gov/bill/113th-congress/house-bill/1158/text?r=1&s=2&format=txt
113,3092,https://www.congress.gov/bill/113th-congress/house-bill/3092/text?r=1&s=2&format=txt
113,1151,https://www.congress.gov/bill/113th-congress/house-bill/1151/text?r=1&s=2&format=txt
113,4275,https://www.congress.gov/bill/113th-congress/house-bill/4275/text?r=1&s=2&format=txt
113,1707,https://www.congress.gov/bill/113th-congress/house-bill/1707/text?r=1&s=2&format=txt
113,5195,https://www.congress.gov/bill/113th-congress/house-bill/5195/text?r=1&s=2&format=txt
113,2388,https://www.congress.gov/bill/113th-congress/house-bill/2388/text?r=1&s=2&format=txt
113,267,https://www.congress.gov/bill/113th-congress/house-bill/267/text?r=1&s=2&format=txt
113,258,https://www.congress.gov/bill/113th-congress/house-bill/258/text?r=1&s=2&format=txt
113,2366,https://www.congress.gov/bill/113th-congress/house-bill/2366/text?r=1&s=2&format=txt
113,1528,https://www.congress.gov/bill/113th-congress/house-bill/1528/text?r=1&s=2&format=txt
113,3044,https://www.congress.gov/bill/113th-congress/house-bill/3044/text?r=1&s=2&format=txt
113,3043,https://www.congress.gov/bill/113th-congress/house-bill/3043/text?r=1&s=2&format=txt
113,251,https://www.congress.gov/bill/113th-congress/house-bill/251/text?r=1&s=2&format=txt
113,3487,https://www.congress.gov/bill/113th-congress/house-bill/3487/text?r=1&s=2&format=txt
113,4651,https://www.congress.gov/bill/113th-congress/house-bill/4651/text?r=1&s=2&format=txt
113,4007,https://www.congress.gov/bill/113th-congress/house-bill/4007/text?r=1&s=2&format=txt
113,1376,https://www.congress.gov/bill/113th-congress/house-bill/1376/text?r=1&s=2&format=txt
113,3080,https://www.congress.gov/bill/113th-congress/house-bill/3080/text?r=1&s=2&format=txt
113,1378,https://www.congress.gov/bill/113th-congress/house-bill/1378/text?r=1&s=2&format=txt
113,669,https://www.congress.gov/bill/113th-congress/house-bill/669/text?r=1&s=2&format=txt
113,803,https://www.congress.gov/bill/113th-congress/house-bill/803/text?r=1&s=2&format=txt
113,3212,https://www.congress.gov/bill/113th-congress/house-bill/3212/text?r=1&s=2&format=txt
113,3682,https://www.congress.gov/bill/113th-congress/house-bill/3682/text?r=1&s=2&format=txt
113,4030,https://www.congress.gov/bill/113th-congress/house-bill/4030/text?r=1&s=2&format=txt
113,3027,https://www.congress.gov/bill/113th-congress/house-bill/3027/text?r=1&s=2&format=txt
113,2591,https://www.congress.gov/bill/113th-congress/house-bill/2591/text?r=1&s=2&format=txt
113,667,https://www.congress.gov/bill/113th-congress/house-bill/667/text?r=1&s=2&format=txt
113,3472,https://www.congress.gov/bill/113th-congress/house-bill/3472/text?r=1&s=2&format=txt
113,5771,https://www.congress.gov/bill/113th-congress/house-bill/5771/text?r=1&s=2&format=txt
113,3190,https://www.congress.gov/bill/113th-congress/house-bill/3190/text?r=1&s=2&format=txt
113,527,https://www.congress.gov/bill/113th-congress/house-bill/527/text?r=1&s=2&format=txt
113,4189,https://www.congress.gov/bill/113th-congress/house-bill/4189/text?r=1&s=2&format=txt
113,724,https://www.congress.gov/bill/113th-congress/house-bill/724/text?r=1&s=2&format=txt
113,4323,https://www.congress.gov/bill/113th-congress/house-bill/4323/text?r=1&s=2&format=txt
113,5030,https://www.congress.gov/bill/113th-congress/house-bill/5030/text?r=1&s=2&format=txt
113,2678,https://www.congress.gov/bill/113th-congress/house-bill/2678/text?r=1&s=2&format=txt
113,4120,https://www.congress.gov/bill/113th-congress/house-bill/4120/text?r=1&s=2&format=txt
113,1036,https://www.congress.gov/bill/113th-congress/house-bill/1036/text?r=1&s=2&format=txt
113,325,https://www.congress.gov/bill/113th-congress/house-bill/325/text?r=1&s=2&format=txt
113,1204,https://www.congress.gov/bill/113th-congress/house-bill/1204/text?r=1&s=2&format=txt
113,5462,https://www.congress.gov/bill/113th-congress/house-bill/5462/text?r=1&s=2&format=txt
113,2223,https://www.congress.gov/bill/113th-congress/house-bill/2223/text?r=1&s=2&format=txt
113,4924,https://www.congress.gov/bill/113th-congress/house-bill/4924/text?r=1&s=2&format=txt
113,2640,https://www.congress.gov/bill/113th-congress/house-bill/2640/text?r=1&s=2&format=txt
113,4771,https://www.congress.gov/bill/113th-congress/house-bill/4771/text?r=1&s=2&format=txt
113,3302,https://www.congress.gov/bill/113th-congress/house-bill/3302/text?r=1&s=2&format=txt
113,5062,https://www.congress.gov/bill/113th-congress/house-bill/5062/text?r=1&s=2&format=txt
113,5859,https://www.congress.gov/bill/113th-congress/house-bill/5859/text?r=1&s=2&format=txt
113,2871,https://www.congress.gov/bill/113th-congress/house-bill/2871/text?r=1&s=2&format=txt
113,3957,https://www.congress.gov/bill/113th-congress/house-bill/3957/text?r=1&s=2&format=txt
113,3304,https://www.congress.gov/bill/113th-congress/house-bill/3304/text?r=1&s=2&format=txt
113,324,https://www.congress.gov/bill/113th-congress/house-bill/324/text?r=1&s=2&format=txt
113,2019,https://www.congress.gov/bill/113th-congress/house-bill/2019/text?r=1&s=2&format=txt
113,1233,https://www.congress.gov/bill/113th-congress/house-bill/1233/text?r=1&s=2&format=txt
113,588,https://www.congress.gov/bill/113th-congress/house-bill/588/text?r=1&s=2&format=txt
113,3527,https://www.congress.gov/bill/113th-congress/house-bill/3527/text?r=1&s=2&format=txt
113,507,https://www.congress.gov/bill/113th-congress/house-bill/507/text?r=1&s=2&format=txt
113,356,https://www.congress.gov/bill/113th-congress/house-bill/356/text?r=1&s=2&format=txt
113,360,https://www.congress.gov/bill/113th-congress/house-bill/360/text?r=1&s=2&format=txt
113,152,https://www.congress.gov/bill/113th-congress/house-bill/152/text?r=1&s=2&format=txt
113,1848,https://www.congress.gov/bill/113th-congress/house-bill/1848/text?r=1&s=2&format=txt
113,1246,https://www.congress.gov/bill/113th-congress/house-bill/1246/text?r=1&s=2&format=txt
113,1671,https://www.congress.gov/bill/113th-congress/house-bill/1671/text?r=1&s=2&format=txt
113,3110,https://www.congress.gov/bill/113th-congress/house-bill/3110/text?r=1&s=2&format=txt
113,4751,https://www.congress.gov/bill/113th-congress/house-bill/4751/text?r=1&s=2&format=txt
113,5021,https://www.congress.gov/bill/113th-congress/house-bill/5021/text?r=1&s=2&format=txt
113,933,https://www.congress.gov/bill/113th-congress/house-bill/933/text?r=1&s=2&format=txt
113,2203,https://www.congress.gov/bill/113th-congress/house-bill/2203/text?r=1&s=2&format=txt
113,4994,https://www.congress.gov/bill/113th-congress/house-bill/4994/text?r=1&s=2&format=txt
113,4197,https://www.congress.gov/bill/113th-congress/house-bill/4197/text?r=1&s=2&format=txt
113,2431,https://www.congress.gov/bill/113th-congress/house-bill/2431/text?r=1&s=2&format=txt
113,4199,https://www.congress.gov/bill/113th-congress/house-bill/4199/text?r=1&s=2&format=txt
113,2860,https://www.congress.gov/bill/113th-congress/house-bill/2860/text?r=1&s=2&format=txt
113,2251,https://www.congress.gov/bill/113th-congress/house-bill/2251/text?r=1&s=2&format=txt
113,4360,https://www.congress.gov/bill/113th-congress/house-bill/4360/text?r=1&s=2&format=txt
113,3979,https://www.congress.gov/bill/113th-congress/house-bill/3979/text?r=1&s=2&format=txt
113,4152,https://www.congress.gov/bill/113th-congress/house-bill/4152/text?r=1&s=2&format=txt
113,3370,https://www.congress.gov/bill/113th-congress/house-bill/3370/text?r=1&s=2&format=txt
113,3572,https://www.congress.gov/bill/113th-congress/house-bill/3572/text?r=1&s=2&format=txt
113,767,https://www.congress.gov/bill/113th-congress/house-bill/767/text?r=1&s=2&format=txt
113,1813,https://www.congress.gov/bill/113th-congress/house-bill/1813/text?r=1&s=2&format=txt
113,3771,https://www.congress.gov/bill/113th-congress/house-bill/3771/text?r=1&s=2&format=txt
113,4302,https://www.congress.gov/bill/113th-congress/house-bill/4302/text?r=1&s=2&format=txt
113,3588,https://www.congress.gov/bill/113th-congress/house-bill/3588/text?r=1&s=2&format=txt
113,2650,https://www.congress.gov/bill/113th-congress/house-bill/2650/text?r=1&s=2&format=txt
113,876,https://www.congress.gov/bill/113th-congress/house-bill/876/text?r=1&s=2&format=txt
113,623,https://www.congress.gov/bill/113th-congress/house-bill/623/text?r=1&s=2&format=txt
113,2383,https://www.congress.gov/bill/113th-congress/house-bill/2383/text?r=1&s=2&format=txt
113,4443,https://www.congress.gov/bill/113th-congress/house-bill/4443/text?r=1&s=2&format=txt
113,4488,https://www.congress.gov/bill/113th-congress/house-bill/4488/text?r=1&s=2&format=txt
113,5106,https://www.congress.gov/bill/113th-congress/house-bill/5106/text?r=1&s=2&format=txt
113,2747,https://www.congress.gov/bill/113th-congress/house-bill/2747/text?r=1&s=2&format=txt
113,5562,https://www.congress.gov/bill/113th-congress/house-bill/5562/text?r=1&s=2&format=txt
113,78,https://www.congress.gov/bill/113th-congress/house-bill/78/text?r=1&s=2&format=txt
113,3233,https://www.congress.gov/bill/113th-congress/house-bill/3233/text?r=1&s=2&format=txt
